time,time_us,eA,eB,eC
1122,112200000,111,156,6
1123,112300000,111,156,6
1124,112400000,111,156,6
1125,112500000,111,156,6
1126,112600000,111,156,6
1127,112700000,111,156,6
1128,112800000,111,156,6
1129,112900000,110,156,6
1130,113000000,111,156,6
1131,113100000,111,156,6
1132,113200000,111,156,6
1133,113300000,111,156,6
1134,113400000,111,156,6
1135,113500000,111,156,6
1136,113600000,111,156,5
1137,113700000,111,156,5
1138,113800000,111,157,5
1139,113900000,110,157,6
1140,114000000,110,156,6
1141,114100000,110,157,6
1142,114200000,110,157,6
1143,114300000,110,156,6
1144,114400000,110,156,6
1145,114500000,110,156,6
1146,114600000,110,156,6
1147,114700000,110,156,6
1148,114800000,110,156,6
1149,114900000,110,156,6
1150,115000000,110,156,6
1151,115100000,111,156,6
1152,115200000,111,156,6
1153,115300000,111,156,6
1154,115400000,110,156,6
1155,115500000,110,156,6
1156,115600000,110,156,6
1157,115700000,110,156,6
1158,115800000,110,156,6
1159,115900000,110,156,6
1160,116000000,110,156,6
1161,116100000,110,156,6
1162,116200000,110,156,6
1163,116300000,110,156,6
1164,116400000,110,156,6
1165,116500000,110,156,6
1166,116600000,110,156,6
1167,116700000,110,156,6
1168,116800000,110,156,6
1169,116900000,110,156,6
1170,117000000,111,156,6
1171,117100000,110,156,6
1172,117200000,110,156,6
1173,117300000,110,156,6
1174,117400000,110,156,6
1175,117500000,110,156,6
1176,117600000,110,156,6
1177,117700000,110,156,6
1178,117800000,110,156,6
1179,117900000,110,156,6
1180,118000000,110,156,6
1181,118100000,110,156,6
1182,118200000,110,156,6
1183,118300000,110,156,6
1184,118400000,110,157,6
1185,118500000,110,156,6
1186,118600000,110,156,6
1187,118700000,110,156,6
1188,118800000,110,156,6
1189,118900000,111,156,6
1190,119000000,110,156,6
1191,119100000,110,156,6
1192,119200000,110,156,6
1193,119300000,110,156,6
1194,119400000,110,156,6
1195,119500000,110,156,6
1196,119600000,110,156,6
1197,119700000,110,156,6
1198,119800000,110,156,6
1199,119900000,110,156,6
1200,120000000,111,156,6
1201,120100000,111,156,6
1202,120200000,110,156,6
1203,120300000,111,156,6
1204,120400000,111,156,6
1205,120500000,111,156,6
1206,120600000,111,156,6
1207,120700000,110,156,6
1208,120800000,110,156,6
1209,120900000,110,157,6
1210,121000000,110,156,6
1211,121100000,110,156,6
1212,121200000,110,157,6
1213,121300000,110,156,6
1214,121400000,110,156,6
1215,121500000,110,156,6
1216,121600000,110,156,6
1217,121700000,111,156,6
1218,121800000,111,156,6
1219,121900000,111,156,6
1220,122000000,110,156,6
1221,122100000,110,156,6
1222,122200000,111,156,6
1223,122300000,110,156,6
1224,122400000,110,156,6
1225,122500000,110,156,6
1226,122600000,110,156,6
1227,122700000,110,156,6
1228,122800000,111,156,6
1229,122900000,111,156,6
1230,123000000,110,156,6
1231,123100000,110,155,6
1232,123200000,110,156,6
1233,123300000,110,156,6
1234,123400000,110,156,6
1235,123500000,110,156,6
1236,123600000,110,156,6
1237,123700000,109,156,6
1238,123800000,110,155,7
1239,123900000,110,156,6
1240,124000000,109,156,6
1241,124100000,109,156,6
1242,124200000,110,156,6
1243,124300000,110,156,6
1244,124400000,110,156,6
1245,124500000,109,156,6
1246,124600000,110,156,6
1247,124700000,110,156,6
1248,124800000,110,156,6
1249,124900000,110,156,6
1250,125000000,110,156,6
1251,125100000,110,156,6
1252,125200000,110,156,6
1253,125300000,110,156,6
1254,125400000,110,156,6
1255,125500000,110,156,6
1256,125600000,110,156,6
1257,125700000,111,156,6
1258,125800000,111,156,6
1259,125900000,111,156,5
1260,126000000,111,156,6
1261,126100000,111,156,6
1262,126200000,111,155,6
1263,126300000,111,156,5
1264,126400000,111,156,5
1265,126500000,111,156,6
1266,126600000,110,156,6
1267,126700000,110,156,6
1268,126800000,111,156,6
1269,126900000,111,156,6
1270,127000000,111,156,6
1271,127100000,111,156,6
1272,127200000,111,156,6
1273,127300000,111,156,6
1274,127400000,111,156,6
1275,127500000,111,156,6
1276,127600000,111,155,6
1277,127700000,111,156,6
1278,127800000,111,156,6
1279,127900000,111,156,6
1280,128000000,111,156,5
1281,128100000,111,156,6
1282,128200000,111,156,6
1283,128300000,111,156,5
1284,128400000,111,156,6
1285,128500000,110,156,6
1286,128600000,110,156,6
1287,128700000,111,156,6
1288,128800000,111,156,5
1289,128900000,111,156,5
1290,129000000,111,156,5
1291,129100000,111,156,6
1292,129200000,111,156,6
1293,129300000,111,156,6
1294,129400000,111,156,6
1295,129500000,111,156,6
1296,129600000,111,156,6
1297,129700000,111,156,6
1298,129800000,111,156,6
1299,129900000,111,156,6
1300,130000000,111,156,5
1301,130100000,111,156,6
1302,130200000,111,156,6
1303,130300000,111,156,5
1304,130400000,111,156,5
1305,130500000,111,156,5
1306,130600000,111,156,5
1307,130700000,111,156,5
1308,130800000,111,156,5
1309,130900000,111,156,5
1310,131000000,111,156,5
1311,131100000,111,156,5
1312,131200000,111,156,5
1313,131300000,111,156,5
1314,131400000,111,157,5
1315,131500000,111,157,5
1316,131600000,111,157,5
1317,131700000,111,156,5
1318,131800000,111,156,5
1319,131900000,111,156,5
1320,132000000,110,156,6
1321,132100000,111,156,5
1322,132200000,111,156,5
1323,132300000,111,156,5
1324,132400000,110,156,6
1325,132500000,111,156,5
1326,132600000,111,156,5
1327,132700000,111,156,5
1328,132800000,111,156,5
1329,132900000,111,156,5
1330,133000000,112,156,5
1331,133100000,111,156,5
1332,133200000,110,157,6
1333,133300000,110,156,6
1334,133400000,110,156,6
1335,133500000,111,156,6
1336,133600000,111,156,5
1337,133700000,111,156,6
1338,133800000,111,156,5
1339,133900000,111,156,5
1340,134000000,111,156,5
1341,134100000,111,156,5
1342,134200000,111,156,5
1343,134300000,111,156,5
1344,134400000,111,156,5
1345,134500000,111,156,5
1346,134600000,111,156,5
1347,134700000,111,156,5
1348,134800000,111,156,5
1349,134900000,111,156,5
1350,135000000,111,156,5
1351,135100000,111,156,5
1352,135200000,111,156,5
1353,135300000,111,156,5
1354,135400000,111,156,6
1355,135500000,111,156,5
1356,135600000,111,156,6
1357,135700000,111,156,5
1358,135800000,111,156,6
1359,135900000,111,155,6
1360,136000000,112,156,5
1361,136100000,111,155,6
1362,136200000,111,156,5
1363,136300000,111,156,5
1364,136400000,111,155,5
1365,136500000,112,156,5
1366,136600000,111,156,5
1367,136700000,111,156,5
1368,136800000,111,156,6
1369,136900000,111,156,5
1370,137000000,111,156,5
1371,137100000,111,156,5
1372,137200000,111,156,5
1373,137300000,111,156,5
1374,137400000,111,156,5
1375,137500000,110,156,6
1376,137600000,111,156,5
1377,137700000,110,156,6
1378,137800000,110,156,6
1379,137900000,111,156,5
1380,138000000,111,156,5
1381,138100000,111,156,5
1382,138200000,111,156,5
1383,138300000,111,156,5
1384,138400000,110,156,6
1385,138500000,111,156,5
1386,138600000,110,156,6
1387,138700000,110,156,6
1388,138800000,110,156,6
1389,138900000,110,156,6
1390,139000000,110,156,6
1391,139100000,111,156,6
1392,139200000,111,156,6
1393,139300000,111,156,6
1394,139400000,111,156,5
1395,139500000,111,156,5
1396,139600000,111,156,5
1397,139700000,111,156,5
1398,139800000,111,156,5
1399,139900000,111,156,5
1400,140000000,111,156,5
1401,140100000,111,156,5
1402,140200000,111,156,5
1403,140300000,111,156,5
1404,140400000,111,156,5
1405,140500000,111,156,5
1406,140600000,111,155,6
1407,140700000,111,156,5
1408,140800000,111,156,5
1409,140900000,111,156,5
1410,141000000,111,156,5
1411,141100000,110,157,5
1412,141200000,110,156,6
1413,141300000,110,156,6
1414,141400000,110,156,6
1415,141500000,111,156,5
1416,141600000,111,156,5
1417,141700000,111,156,5
1418,141800000,111,156,5
1419,141900000,111,155,6
1420,142000000,111,155,6
1421,142100000,111,155,6
1422,142200000,111,155,5
1423,142300000,111,156,5
1424,142400000,111,156,5
1425,142500000,112,155,5
1426,142600000,111,155,5
1427,142700000,111,156,5
1428,142800000,111,156,5
1429,142900000,111,155,6
1430,143000000,111,156,5
1431,143100000,111,156,5
1432,143200000,111,155,5
1433,143300000,112,155,5
1434,143400000,111,156,5
1435,143500000,111,156,5
1436,143600000,111,155,6
1437,143700000,111,155,6
1438,143800000,111,155,6
1439,143900000,111,155,6
1440,144000000,111,156,5
1441,144100000,110,156,6
1442,144200000,111,156,5
1443,144300000,111,155,5
1444,144400000,111,156,5
1445,144500000,111,156,5
1446,144600000,111,156,5
1447,144700000,111,156,5
1448,144800000,111,156,5
1449,144900000,111,155,5
1450,145000000,111,155,6
1451,145100000,110,156,6
1452,145200000,110,156,6
1453,145300000,111,156,5
1454,145400000,111,155,6
1455,145500000,110,155,6
1456,145600000,110,155,6
1457,145700000,110,155,6
1458,145800000,111,156,6
1459,145900000,111,155,6
1460,146000000,110,156,6
1461,146100000,111,156,6
1462,146200000,110,156,6
1463,146300000,110,156,6
1464,146400000,111,156,5
1465,146500000,111,156,5
1466,146600000,111,156,5
1467,146700000,111,156,5
1468,146800000,110,156,6
1469,146900000,110,156,6
1470,147000000,110,156,6
1471,147100000,111,156,5
1472,147200000,111,156,5
1473,147300000,111,156,5
1474,147400000,111,156,5
1475,147500000,111,155,5
1476,147600000,110,156,6
1477,147700000,111,156,5
1478,147800000,111,155,6
1479,147900000,111,155,6
1480,148000000,111,155,6
1481,148100000,111,155,6
1482,148200000,111,155,6
1483,148300000,111,155,6
1484,148400000,111,155,6
1485,148500000,111,155,6
1486,148600000,110,155,6
1487,148700000,111,156,5
1488,148800000,111,155,6
1489,148900000,110,155,6
1490,149000000,110,156,6
1491,149100000,110,156,6
1492,149200000,110,156,6
1493,149300000,110,156,6
1494,149400000,110,156,6
1495,149500000,110,156,6
1496,149600000,110,156,6
1497,149700000,110,156,6
1498,149800000,111,156,5
1499,149900000,111,156,5
1500,150000000,110,156,6
1501,150100000,111,156,5
1502,150200000,111,156,5
1503,150300000,110,156,5
1504,150400000,111,155,5
1505,150500000,111,156,5
1506,150600000,110,156,6
1507,150700000,111,156,5
1508,150800000,111,155,5
1509,150900000,111,156,5
1510,151000000,110,156,6
1511,151100000,111,156,5
1512,151200000,111,156,5
1513,151300000,111,155,5
1514,151400000,111,155,5
1515,151500000,111,155,5
1516,151600000,110,155,6
1517,151700000,111,155,5
1518,151800000,110,156,6
1519,151900000,110,156,6
1520,152000000,111,155,5
1521,152100000,110,155,6
1522,152200000,111,156,5
1523,152300000,110,156,5
1524,152400000,110,156,5
1525,152500000,111,156,5
1526,152600000,111,156,5
1527,152700000,110,156,5
1528,152800000,110,156,5
1529,152900000,111,156,5
1530,153000000,111,155,5
1531,153100000,111,155,5
1532,153200000,111,155,5
1533,153300000,110,156,6
1534,153400000,110,156,6
1535,153500000,110,155,6
1536,153600000,110,156,6
1537,153700000,110,155,6
1538,153800000,110,155,6
1539,153900000,110,155,6
1540,154000000,110,155,6
1541,154100000,110,155,6
1542,154200000,110,155,6
1543,154300000,110,155,6
1544,154400000,110,155,6
1545,154500000,110,155,6
1546,154600000,110,155,6
1547,154700000,110,155,6
1548,154800000,111,155,5
1549,154900000,111,155,5
1550,155000000,111,155,5
1551,155100000,110,156,5
1552,155200000,110,156,5
1553,155300000,110,156,5
1554,155400000,111,155,5
1555,155500000,111,155,5
1556,155600000,111,155,5
1557,155700000,111,155,6
1558,155800000,111,155,5
1559,155900000,111,155,5
1560,156000000,110,155,6
1561,156100000,111,155,5
1562,156200000,111,155,5
1563,156300000,110,155,5
1564,156400000,110,156,5
1565,156500000,110,155,6
1566,156600000,110,156,5
1567,156700000,111,156,5
1568,156800000,111,155,5
1569,156900000,110,155,5
1570,157000000,111,156,5
1571,157100000,110,156,5
1572,157200000,111,156,5
1573,157300000,110,156,5
1574,157400000,110,156,5
1575,157500000,110,155,5
1576,157600000,110,155,5
1577,157700000,111,155,5
1578,157800000,111,155,5
1579,157900000,110,156,5
1580,158000000,110,155,6
1581,158100000,110,155,6
1582,158200000,110,155,6
1583,158300000,110,155,6
1584,158400000,110,155,6
1585,158500000,110,156,5
1586,158600000,110,155,6
1587,158700000,110,155,6
1588,158800000,110,156,5
1589,158900000,110,155,6
1590,159000000,110,155,6
1591,159100000,110,155,6
1592,159200000,110,155,5
1593,159300000,110,155,6
1594,159400000,110,155,5
1595,159500000,110,156,5
1596,159600000,110,155,6
1597,159700000,111,155,5
1598,159800000,110,155,5
1599,159900000,111,155,5
1600,160000000,110,156,6
1601,160100000,110,155,5
1602,160200000,111,156,5
1603,160300000,111,156,5
1604,160400000,111,155,5
1605,160500000,110,155,5
1606,160600000,111,155,5
1607,160700000,111,156,5
1608,160800000,110,156,5
1609,160900000,111,155,5
1610,161000000,111,155,5
1611,161100000,110,156,5
1612,161200000,111,155,5
1613,161300000,111,155,5
1614,161400000,110,156,6
1615,161500000,110,155,6
1616,161600000,111,155,5
1617,161700000,111,155,5
1618,161800000,110,155,6
1619,161900000,111,155,5
1620,162000000,111,155,5
1621,162100000,111,155,5
1622,162200000,111,155,5
1623,162300000,111,155,5
1624,162400000,111,155,5
1625,162500000,111,156,5
1626,162600000,111,156,5
1627,162700000,111,156,5
1628,162800000,111,155,5
1629,162900000,111,155,5
1630,163000000,111,155,5
1631,163100000,110,155,6
1632,163200000,110,156,5
1633,163300000,111,155,5
1634,163400000,111,155,5
1635,163500000,111,155,5
1636,163600000,111,156,5
1637,163700000,111,156,5
1638,163800000,110,155,5
1639,163900000,110,156,5
1640,164000000,110,155,6
1641,164100000,110,155,6
1642,164200000,110,156,6
1643,164300000,110,156,5
1644,164400000,110,155,6
1645,164500000,110,155,6
1646,164600000,110,156,5
1647,164700000,110,155,6
1648,164800000,111,155,5
1649,164900000,111,155,5
1650,165000000,111,155,5
1651,165100000,111,155,5
1652,165200000,111,155,5
1653,165300000,110,155,5
1654,165400000,110,155,6
1655,165500000,110,155,5
1656,165600000,110,155,5
1657,165700000,110,155,5
1658,165800000,110,155,5
1659,165900000,110,155,5
1660,166000000,110,156,5
1661,166100000,110,155,5
1662,166200000,111,155,5
1663,166300000,110,155,5
1664,166400000,110,155,6
1665,166500000,111,155,5
1666,166600000,110,155,6
1667,166700000,110,155,6
1668,166800000,111,155,5
1669,166900000,110,155,6
1670,167000000,111,155,5
1671,167100000,111,155,5
1672,167200000,110,155,6
1673,167300000,110,155,6
1674,167400000,110,155,5
1675,167500000,110,155,5
1676,167600000,110,155,6
1677,167700000,110,155,5
1678,167800000,110,155,6
1679,167900000,110,155,6
1680,168000000,110,155,6
1681,168100000,110,154,6
1682,168200000,110,155,6
1683,168300000,110,155,5
1684,168400000,111,155,5
1685,168500000,110,155,6
1686,168600000,110,155,6
1687,168700000,110,155,5
1688,168800000,110,155,5
1689,168900000,110,155,5
1690,169000000,110,156,5
1691,169100000,110,156,5
1692,169200000,110,155,5
1693,169300000,110,155,5
1694,169400000,110,155,5
1695,169500000,109,155,6
1696,169600000,109,155,6
1697,169700000,109,155,5
1698,169800000,109,156,5
1699,169900000,109,155,5
1700,170000000,110,156,6
1701,170100000,107,153,2
1702,170200000,109,155,4
1703,170300000,110,155,6
1704,170400000,94,131,4
1705,170500000,50,69,1
1706,170600000,32,42,-1
1707,170700000,7,6,-3
1708,170800000,1,-3,-3
1709,170900000,2,-1,-4
1710,171000000,2,-2,-4
1711,171100000,2,-1,-3
1712,171200000,2,-1,-4
1713,171300000,2,-2,-3
1714,171400000,2,-2,-3
1715,171500000,2,-1,-4
1716,171600000,2,-2,-3
1717,171700000,2,-2,-3
1718,171800000,2,-2,-3
1719,171900000,2,-2,-3
1720,172000000,2,-2,-3
1721,172100000,2,-2,-3
1722,172200000,2,-1,-4
1723,172300000,2,-2,-3
1724,172400000,2,-2,-3
1725,172500000,2,-2,-3
1726,172600000,2,-2,-3
1727,172700000,2,-2,-3
1728,172800000,2,-2,-3
1729,172900000,2,-2,-3
1730,173000000,2,-2,-3
1731,173100000,2,-2,-3
1732,173200000,2,-2,-3
1733,173300000,2,-2,-3
1734,173400000,2,-1,-3
1735,173500000,2,-1,-4
1736,173600000,2,-2,-3
1737,173700000,2,-2,-3
1738,173800000,1,-2,-3
1739,173900000,2,-2,-3
1740,174000000,1,-2,-3
1741,174100000,1,-2,-3
1742,174200000,2,-2,-3
1743,174300000,2,-2,-3
1744,174400000,2,-2,-3
1745,174500000,2,-2,-3
1746,174600000,2,-2,-3
1747,174700000,2,-2,-3
1748,174800000,1,-3,-3
1749,174900000,2,-2,-3
1750,175000000,2,-2,-3
1751,175100000,1,-2,-3
1752,175200000,1,-2,-3
1753,175300000,2,-3,-3
1754,175400000,2,-2,-3
1755,175500000,2,-2,-3
1756,175600000,2,-2,-3
1757,175700000,2,-2,-3
1758,175800000,2,-2,-3
1759,175900000,2,-2,-3
1760,176000000,2,-2,-3
1761,176100000,2,-2,-3
1762,176200000,2,-2,-3
1763,176300000,2,-2,-3
1764,176400000,1,-2,-3
1765,176500000,2,-2,-3
1766,176600000,2,-2,-3
1767,176700000,2,-2,-3
1768,176800000,2,-2,-3
1769,176900000,2,-2,-3
1770,177000000,2,-2,-3
1771,177100000,2,-2,-4
1772,177200000,2,-2,-4
1773,177300000,2,-2,-3
1774,177400000,2,-2,-3
1775,177500000,2,-2,-3
1776,177600000,2,-2,-4
1777,177700000,2,-2,-4
1778,177800000,2,-2,-3
1779,177900000,2,-2,-3
1780,178000000,2,-2,-3
1781,178100000,2,-2,-3
1782,178200000,2,-2,-3
1783,178300000,2,-2,-3
1784,178400000,2,-2,-3
1785,178500000,2,-2,-3
1786,178600000,2,-2,-3
1787,178700000,2,-2,-3
1788,178800000,2,-2,-3
1789,178900000,2,-2,-3
1790,179000000,2,-2,-4
1791,179100000,2,-2,-3
1792,179200000,2,-2,-3
1793,179300000,2,-2,-3
1794,179400000,1,-1,-4
1795,179500000,2,-1,-4
1796,179600000,2,-2,-3
1797,179700000,2,-2,-3
1798,179800000,2,-2,-3
1799,179900000,2,-2,-3
1800,180000000,2,-2,-3
1801,180100000,2,-2,-3
1802,180200000,1,-2,-3
1803,180300000,1,-2,-3
1804,180400000,1,-2,-3
1805,180500000,1,-2,-3
1806,180600000,2,-2,-4
1807,180700000,1,-2,-3
1808,180800000,2,-2,-4
1809,180900000,2,-2,-4
1810,181000000,2,-1,-4
1811,181100000,2,-1,-4
1812,181200000,2,-2,-3
1813,181300000,2,-2,-3
1814,181400000,1,-2,-3
1815,181500000,1,-2,-3
1816,181600000,1,-2,-3
1817,181700000,1,-2,-3
1818,181800000,1,-2,-3
1819,181900000,2,-2,-3
1820,182000000,2,-2,-3
1821,182100000,2,-2,-3
1822,182200000,2,-2,-4
1823,182300000,2,-2,-4
1824,182400000,2,-2,-4
1825,182500000,2,-2,-4
1826,182600000,2,-2,-3
1827,182700000,1,-1,-4
1828,182800000,1,-1,-3
1829,182900000,2,-2,-4
1830,183000000,2,-2,-4
1831,183100000,2,-2,-4
1832,183200000,1,-1,-4
1833,183300000,2,-2,-4
1834,183400000,2,-1,-4
